0,0,1,1,0,0,0.8571428571428572,1,0,0,0.8,0.74
0,0,1,1,0,0,0.1428571428571429,1,0,0,0.8,0.74
0,0,1,1,0,0,1,0,0,0,0.74,0.78
0,0,1,1,0,0,1,0.14285714285714285,0,0,0.74,0.75
0,0,1,1,0,0,1,0.1428571428571429,0,0,0.76,0.82
0,0,1,1,0,0,1,0.2857142857142857,0,0,0.74,0.75
0,0,1,1,0,0,1,0.14285714285714285,0,0,0.74,0.72
0,0,1,1,0,0,0.7142857142857143,1,0,0,0.82,0.72
0,0,1,1,0,0,0.4285714285714286,1,0,0,0.72,0.8
0,0,1,1,0,0,0.8571428571428572,1,0,0,0.82,0.76
0,0,1,1,0,0.1,1,0.8571428571428572,1,1,0.82,0.74
0,0,1,1,0.1,0,0.7142857142857143,1,0,0,0.74,0.8
0,0,1,1,0.05,0.1,0.2857142857142857,1,0,0,0.78,0.74
0,0,1,1,0.1,0.1,0.14285714285714285,1,0,0,0.75,0.8
0,0,1,1,0,0.05,1,0,0,0,0.72,0.74
0,0,1,1,0,0,1,0.14285714285714285,0,0,0.76,0.74
0,0,1,1,0.1,0.1,0.1428571428571429,1,0,0,0.75,0.74
0,0,1,1,0,0.1,1,0.8571428571428572,0,0,0.74,0.72
0,0,1,1,0,0,1,0.14285714285714285,0,0,0.72,0.82
0,0,1,1,0.1,0.1,0.14285714285714285,1,0,0,0.8,0.76
0,0,1,1,0.1,0,1,0.1428571428571429,0,0,0.82,0.82
0,0,1,1,0,0.1,0.5714285714285714,1,1,0,0.72,0.78
0,0,1,1,0.1,0.15,1,0.5714285714285714,0,0,0.72,0.74
0,0,1,1,0,0,0.1428571428571429,1,1,0,0.82,0.72
0,0,1,1,0.05,0.2,1,0.1428571428571429,0,1,0.76,0.75
0,0,1,1,0.05,0.15,1,0.14285714285714285,0,1,0.74,0.75
0,0,1,1,0.05,0,0.2857142857142857,1,1,0,0.74,0.74
0,0,1,1,0.2,0.1,1,0.14285714285714285,0,1,0.8,0.8
0,0,1,1,0.1,0.15,0.5714285714285714,1,1,1,0.8,0.82
0,0,1,1,0.15,0.1,0.7142857142857143,1,0,0,0.74,0.76
0,0,1,1,0.2,0.05,1,0.8571428571428572,0,0,0.74,0.76
0,0,1,1,0.15,0.05,1,0.14285714285714285,0,0,0.78,0.82
0,0,1,1,0.2,0.25,0.5714285714285714,1,0,0,0.75,0.74
0,0,1,1,0,0.05,1,0,1,0,0.72,0.72
0,0,1,1,0.15,0.1,0,1,0,0,0.82,0.72
0,0,1,1,0.1,0,1,0.7142857142857143,1,0,0.74,0.82
0,0,1,1,0.15,0.2,1,0.14285714285714285,0,1,0.74,0.8
0,0,1,1,0.1,0.05,0.5714285714285714,1,1,0,0.8,0.74
0,0,1,1,0.15,0.15,1,0.8571428571428572,0,0,0.75,0.74
0,0,1,1,0.2,0.1,1,0.14285714285714285,0,1,0.76,0.8
0,0,1,1,0.05,0.25,0.14285714285714285,1,1,0.5,0.82,0.75
0,0,1,1,0.15,0.2,0.14285714285714285,1,1,0.5,0.8,0.75
0,0,1,1,0.15,0.05,0.14285714285714285,1,0.5,0,0.76,0.72
0,0,1,1,0.05,0.3,0.7142857142857143,1,0.5,0.5,0.74,0.74
0,0,1,1,0.3,0.25,0.8571428571428572,1,0,0,0.74,0.74
0,0,1,1,0.2,0.15,1,0.8571428571428572,0.5,0,0.74,0.78
0,0,1,1,0.3,0.15,0.1428571428571429,1,0.5,0.5,0.8,0.74
0,0,1,1,0.1,0.1,1,0.14285714285714285,0.5,0.5,0.72,0.8
0,0,1,1,0.1,0.25,1,0.5714285714285714,0.5,0.5,0.72,0.76
0,0,1,1,0.05,0.15,0.8571428571428572,1,1,0.5,0.82,0.82
0,0,1,1,0.4,0.05,1,0.14285714285714285,0,0,0.74,0.82
0,0,1,1,0.25,0.2,1,0.7142857142857143,0,0,0.75,0.72
0,0,1,1,0.15,0.3,0.4285714285714286,1,0.5,0,0.72,0.74
0,0,1,1,0.15,0.3,0.1428571428571429,1,0.5,0,0.82,0.74
0,0,1,1,0.3,0.2,0.14285714285714285,1,0,0,0.75,0.72
0,0,1,1,0.35,0.3,1,0.14285714285714285,0,1,0.76,0.8
0,0,1,1,0.2,0.05,0.7142857142857143,1,1,0,0.8,0.82
0,0,1,1,0.15,0.15,0.5714285714285714,1,0.5,0,0.74,0.74
0,0,1,1,0.25,0.25,1,0.14285714285714285,0,0.5,0.74,0.8
0,0,1,1,0.25,0.25,0.14285714285714285,1,0.5,0.5,0.78,0.76
0,0,1,1,0.3,0.25,0.2857142857142857,1,0.3333333333333333,0.3333333333333333,0.72,0.76
0,0,1,1,0.35,0.25,1,0.5714285714285714,0,0.3333333333333333,0.75,0.74
0,0,1,1,0.15,0.4,0.8571428571428572,1,0.6666666666666666,0.6666666666666666,0.72,0.74
0,0,1,1,0.35,0.2,0.14285714285714285,1,0.6666666666666666,0,0.8,0.72
0,0,1,1,0.05,0.25,1,0.5714285714285714,1,0.3333333333333333,0.82,0.78
0,0,1,1,0.35,0.25,1,0.14285714285714285,0,0.3333333333333333,0.74,0.82
0,0,1,1,0.25,0.1,1,0.14285714285714285,0.3333333333333333,0,0.74,0.82
0,0,1,1,0.3,0.45,0,1,0.3333333333333333,0.6666666666666666,0.75,0.76
0,0,1,1,0.25,0.3,0.14285714285714285,1,0.6666666666666666,0,0.8,0.74
0,0,1,1,0.4,0.4,1,0.14285714285714285,0.3333333333333333,1,0.74,0.8
0,0,1,1,0.45,0.35,0.14285714285714285,1,0.6666666666666666,0.3333333333333333,0.8,0.74
0,0,1,0.989247311827957,0.2,0.4,0.14285714285714285,1,1,0.3333333333333333,0.82,0.72
0,0,0.989247311827957,1,0.25,0.2,0.8571428571428572,1,0.6666666666666666,0.3333333333333333,0.78,0.72
0,0,1,1,0.35,0.3,1,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.82,0.75
0,0,1,1,0.35,0.35,1,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.76,0.8
0,0,1,1,0.25,0.45,1,0.4285714285714286,0.3333333333333333,0.3333333333333333,0.74,0.74
0,0,1,1,0.45,0.45,0.2857142857142857,1,0,0,0.76,0.74
0,0,0.989247311827957,1,0.4,0.05,1,0.14285714285714285,0.3333333333333333,0,0.74,0.82
0,0,1,1,0.45,0.35,1,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.74,0.8
0,0,1,1,0.2,0.35,1,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.72,0.75
0,0,1,1,0.55,0.25,1,0.1428571428571429,0.25,0.25,0.74,0.78
0,0,1,1,0.3,0.45,1,0.14285714285714285,0.25,0.75,0.72,0.8
0,0,1,1,0.4,0.5,0.14285714285714285,1,0.75,0.25,0.8,0.74
0,0,1,1,0.4,0.3,0.14285714285714285,1,0.25,0.25,0.82,0.74
0,0,0.9888888888888889,0.9888888888888889,0.35,0.4,1,0.8571428571428572,0.25,0.25,0.74,0.72
0,0,0.9888888888888889,1,0.35,0.45,0.14285714285714285,1,0.5,0.5,0.75,0.75
0,0,0.9888888888888889,0.9888888888888889,0.2,0.15,0.8571428571428572,1,1,0.25,0.82,0.82
0,0,1,1,0.45,0.4,1,0.14285714285714285,0,0.5,0.74,0.76
0,0,1,1,0.45,0.5,0.2857142857142857,1,0.25,0.25,0.76,0.74
0,0,1,1,0.45,0.2,0.7142857142857143,1,0.5,0.25,0.8,0.72
0,0,1,1,0.55,0.4,0.7142857142857143,1,0.75,0.5,0.8,0.8
0,0,1,1,0.45,0.4,1,0.1428571428571429,0.25,0.5,0.75,0.82
0,0,1,1,0.2,0.45,0.14285714285714285,1,0.5,0,0.72,0.74
0,0,1,1,0.15,0.4,0.14285714285714285,1,1,0.25,0.82,0.74
0,0,1,1,0.4,0.2,1,0.14285714285714285,0.25,0.25,0.76,0.82
0,0,1,1,0.3,0.35,1,0.14285714285714285,0.25,0.5,0.74,0.75
0,0,1,1,0.5,0.4,0.14285714285714285,1,0.25,0,0.74,0.72
0,0,0.9885057471264368,1,0.55,0.65,1,0.7142857142857143,0.25,0.5,0.74,0.74
0,0,0.9885057471264368,1,0.45,0.5,1,0.2857142857142857,0.25,0.5,0.72,0.76
0,0,0.9885057471264368,1,0.35,0.45,1,0.8571428571428572,0.75,0.75,0.78,0.8
0,0,1,1,0.7,0.45,1,0.7142857142857143,0.2,0.2,0.74,0.72
0,0,1,1,0.2,0.5,0.14285714285714285,1,1,0.2,0.82,0.74
0,0,1,1,0.4,0.4,1,0.14285714285714285,0.2,0.4,0.72,0.78
0,0,1,0.9880952380952381,0.4,0.55,0.14285714285714285,1,0.8,0.4,0.8,0.75
0,0,0.9880952380952381,0.9880952380952381,0.4,0.6,1,0.5714285714285714,0.2,0.2,0.74,0.74
0,0,1,1,0.4,0.2,0.4285714285714286,1,0.6,0.2,0.75,0.72
0,0,1,1,0.5,0.55,1,0,0.4,0.8,0.82,0.8
0,0,1,0.9880952380952381,0.45,0.15,1,0.14285714285714285,0.2,0.2,0.74,0.82
0,0,0.9880952380952381,0.9880952380952381,0.5,0.35,0.4285714285714286,1,0.2,0.2,0.76,0.74
0,0,1,1,0.5,0.4,0.2857142857142857,1,0.6,0.4,0.8,0.76
0,0,1,0.9876543209876543,0.45,0.3,0.7142857142857143,1,0.8,0.4,0.8,0.75
0,0,1,0.9876543209876543,0.4,0.4,1,0.4285714285714286,0.6,0.4,0.78,0.8
0,0,1,1,0.45,0.45,1,0.2857142857142857,0.2,0.4,0.75,0.76
0,0,1,1,0.2,0.35,0.14285714285714285,1,0.6,0,0.72,0.72
0,0,1,0.9876543209876543,0.5,0.35,0.1428571428571429,1,0.4,0.2,0.76,0.74
0,0,1,1,0.4,0.35,0.7142857142857143,1,0.2,0,0.74,0.74
0,0,1,0.9876543209876543,0.6,0.25,1,0.14285714285714285,0.2,0.2,0.74,0.82
0,0,1,0.9876543209876543,0.45,0.4,1,0.14285714285714285,0.4,0.6,0.72,0.82
0,0,0.9876543209876543,1,0.15,0.5,1,0.7142857142857143,1,0.6,0.82,0.8
0,0,1,1,0.45,0.6,0.8571428571428572,1,0.4,0.4,0.74,0.74
0,0,1,1,0.65,0.3,0.14285714285714285,1,0.3333333333333333,0,0.74,0.74
0,0,1,1,0.5,0.35,1,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.72,0.8
0,0,1,1,0.4,0.4,0,1,0.5,0.16666666666666666,0.78,0.74
0,0,0.9871794871794872,1,0.45,0.45,0.5714285714285714,1,0.5,0.16666666666666666,0.76,0.74
0,0,0.9871794871794872,1,0.35,0.45,0.5714285714285714,1,0.3333333333333333,0.16666666666666666,0.74,0.72
0,0,1,1,0.65,0.45,0.8571428571428572,1,0.16666666666666666,0.3333333333333333,0.74,0.75
0,0,1,1,0.35,0.25,0.4285714285714286,1,0.8333333333333334,0.3333333333333333,0.82,0.75
0,0,0.9871794871794872,1,0.3,0.35,1,0.14285714285714285,0.5,0.3333333333333333,0.72,0.8
0,0,0.9871794871794872,1,0.15,0.55,0.2857142857142857,1,1,0.5,0.82,0.76
0,0,1,0.9871794871794872,0.5,0.4,1,0.8571428571428572,0.5,0.5,0.8,0.82
0,0,1,1,0.45,0.55,1,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.72,0.74
0,0,1,1,0.45,0.3,0.14285714285714285,1,0.8333333333333334,0.16666666666666666,0.8,0.72
0,0,1,1,0.45,0.55,1,0.14285714285714285,0.16666666666666666,0.5,0.75,0.8
0,0,1,0.9866666666666667,0.35,0.35,0.14285714285714285,1,0.8333333333333334,0.16666666666666666,0.8,0.74
0,0,0.9866666666666667,1,0.45,0.35,1,0.5714285714285714,0.5,0.3333333333333333,0.82,0.78
0,0,0.9866666666666667,1,0.25,0.6,0.4285714285714286,1,0.6666666666666666,0.3333333333333333,0.75,0.74
0,0,1,1,0.3,0.55,0.8571428571428572,1,0.3333333333333333,0.16666666666666666,0.74,0.72
0,0,1,1,0.35,0.3,1,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.74,0.82
0,0,1,0.9866666666666667,0.45,0.45,1,0,0.16666666666666666,0.5,0.76,0.76
0,0,1,0.9866666666666667,0.35,0.15,1,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.74,0.82
0,0,1,0.9861111111111112,0.45,0.55,1,0.4285714285714286,0.2857142857142857,0.14285714285714285,0.72,0.72
0,0,1,1,0.3,0.5,0.14285714285714285,1,0.8571428571428571,0.14285714285714285,0.8,0.74
0,0,1,0.9861111111111112,0.55,0.35,1,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.82,0.76
0,0,1,0.9861111111111112,0.3,0.2,1,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.75,0.82
0,0,0.9861111111111112,1,0.3,0.4,1,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.74,0.82
0,0,1,1,0.35,0.65,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.74,0.8
0,0,1,0.9861111111111112,0.4,0.35,0.5714285714285714,1,0.2857142857142857,0.14285714285714285,0.74,0.74
0,0,1,1,0.35,0.45,0.4285714285714286,1,0.8571428571428571,0.42857142857142855,0.8,0.78
0,0,1,1,0.5,0.6,1,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.75,0.74
0,0,1,1,0.4,0.25,0.7142857142857143,1,0.2857142857142857,0.14285714285714285,0.76,0.72
0,0,0.9855072463768116,1,0.45,0.5,1,0.8571428571428572,0.2857142857142857,0.14285714285714285,0.72,0.74
0,0,1,1,0.4,0.35,0.14285714285714285,1,0.8571428571428571,0.14285714285714285,0.82,0.72
0,0,0.9855072463768116,1,0.4,0.5,0.14285714285714285,1,0.5714285714285714,0.2857142857142857,0.78,0.75
0,0,1,1,0.2,0.3,0.8571428571428572,1,0.5714285714285714,0.14285714285714285,0.72,0.74
0,0,0.9855072463768116,1,0.25,0.4,1,0.5714285714285714,1,0.7142857142857143,0.82,0.8
0,0,0.9855072463768116,1,0.35,0.25,0.8571428571428572,1,0.5714285714285714,0.2857142857142857,0.76,0.75
0,0,1,1,0.4,0.45,0.5714285714285714,1,0.2857142857142857,0,0.74,0.74
0,0,1,1,0.5,0.65,1,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.74,0.82
0,0,1,1,0.35,0.35,1,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.74,0.76
0,0,1,0.9855072463768116,0.65,0.2,1,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.8,0.8
0,0,0.9848484848484849,1,0.35,0.4,1,0.14285714285714285,0.375,0.5,0.72,0.76
0,0,1,0.9848484848484849,0.4,0.25,1,0.14285714285714285,0.25,0.25,0.75,0.82
0,0,1,1,0.2,0.35,0.14285714285714285,1,0.875,0.125,0.8,0.72
0,0,1,0.9848484848484849,0.65,0.45,0.14285714285714285,1,0.375,0.125,0.82,0.74
0,0,1,1,0.25,0.6,1,0.7142857142857143,0.375,0.375,0.74,0.74
0,0,1,1,0.4,0.3,1,0.1428571428571429,0.25,0.25,0.74,0.74
0,0,0.9848484848484849,1,0.4,0.25,1,0.4285714285714286,0.25,0.125,0.74,0.72
0,0,1,1,0.3,0.7,1,0.8571428571428572,0.5,0.625,0.75,0.8
0,0,1,0.9848484848484849,0.3,0.4,1,0.1428571428571429,0.25,0.375,0.76,0.78
0,0,1,0.9848484848484849,0.3,0.35,0.7142857142857143,1,0.75,0.375,0.8,0.82
0,0,1,0.9841269841269842,0.55,0.45,0.2857142857142857,1,0.25,0.125,0.74,0.72
0,0,1,1,0.25,0.4,1,0.1428571428571429,0.375,0.25,0.72,0.75
0,0,1,1,0.3,0.4,0,1,0.875,0.375,0.82,0.76
0,0,1,1,0.5,0.35,0.14285714285714285,1,0.625,0,0.78,0.74
0,0,1,1,0.25,0.55,1,0.4285714285714286,0.5,0.5,0.72,0.82
0,0,0.9841269841269842,1,0.35,0.2,1,0.7142857142857143,1,0.375,0.82,0.8
0,0,1,1,0.4,0.25,0.4285714285714286,1,0.5,0.125,0.76,0.74
0,0,1,1,0.25,0.5,0.2857142857142857,1,0.375,0.25,0.74,0.75
0,0,1,1,0.7,0.4,0.14285714285714285,1,0.375,0.125,0.8,0.74
0,0,0.9841269841269842,1,0.35,0.3,1,0.14285714285714285,0.25,0.625,0.74,0.8
0,0,1,1,0.55,0.4,1,0.7142857142857143,0.2222222222222222,0.3333333333333333,0.74,0.76
0,0,0.9833333333333333,1,0.35,0.45,0.4285714285714286,1,0.3333333333333333,0.1111111111111111,0.72,0.74
0,0,1,1,0.35,0.5,0.1428571428571429,1,0.4444444444444444,0.3333333333333333,0.72,0.75
0,0,0.9833333333333333,1,0.25,0.45,0.14285714285714285,1,1,0.2222222222222222,0.82,0.72
0,0,1,1,0.35,0.6,1,0,0.3333333333333333,0.5555555555555556,0.74,0.82
0,0,1,0.9833333333333333,0.35,0.4,1,0.4285714285714286,0.2222222222222222,0.1111111111111111,0.74,0.74
0,0,0.9833333333333333,0.9833333333333333,0.3,0.15,0.8571428571428572,1,0.8888888888888888,0.3333333333333333,0.82,0.8
0,0,1,1,0.6,0.45,0.4285714285714286,1,0.5555555555555556,0.3333333333333333,0.78,0.75
0,0,0.9833333333333333,1,0.35,0.4,1,0.2857142857142857,0.5555555555555556,0.6666666666666666,0.76,0.8
0,0,1,1,0.65,0.2,0.4285714285714286,1,0.3333333333333333,0.1111111111111111,0.8,0.74
1,0,0.9824561403508771,1,0.4,0.35,0.14285714285714285,1,0.6666666666666666,0.1111111111111111,0.8,0.72
0,0,1,1,0.35,0.4,1,0.5714285714285714,0.3333333333333333,0.2222222222222222,0.72,0.74
0,0,1,0.9824561403508771,0.5,0.35,0.8571428571428572,1,0.2222222222222222,0.1111111111111111,0.75,0.74
0,0.33333333333333337,0.9824561403508771,1,0.15,0.35,0.2857142857142857,1,0.8888888888888888,0.1111111111111111,0.8,0.72
0.5,1,1,1,0.7,0.65,0.8571428571428572,1,0.4444444444444444,0.6666666666666666,0.82,0.8
0,0.33333333333333337,1,0.9824561403508771,0.45,0.3,1,0.1428571428571429,0.4444444444444444,0.3333333333333333,0.75,0.82
0,0,1,0.9824561403508771,0.2,0.5,1,0.14285714285714285,0.4444444444444444,0.4444444444444444,0.74,0.78
0.5,0,1,1,0.5,0.5,1,0,0.2222222222222222,0.3333333333333333,0.74,0.74
0,0,1,0.9824561403508771,0.4,0.25,1,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.76,0.82
0,0.5,1,0.9824561403508771,0.45,0.45,1,0,0.2222222222222222,0.5555555555555556,0.74,0.76
0,0,0.9814814814814815,1,0.35,0.3,0.7142857142857143,1,0.3,0.1,0.72,0.74
0.5,1,0.9814814814814815,1,0.5,0.45,0.14285714285714285,1,0.6,0.2,0.78,0.74
1,0,0.9814814814814815,1,0.4,0.6,0.4285714285714286,1,0.3,0.1,0.75,0.74
0,0,1,0.9814814814814815,0.35,0.4,1,0,0.5,0.4,0.72,0.82
1,0.25,1,1,0.7,0.5,0.1428571428571429,1,0.4,0.3,0.82,0.76
1,0,1,1,0.5,0.45,0.2857142857142857,1,0.4,0.1,0.75,0.74
1,0,0.9814814814814815,0.9814814814814815,0.7,0.4,0.14285714285714285,1,0.4,0.2,0.8,0.72
0,0,1,0.9814814814814815,0.45,0.35,1,0.2857142857142857,0.5,0.4,0.76,0.82
0,0,1,0.9814814814814815,0.2,0.15,1,0.1428571428571429,0.4,0.3,0.74,0.8
1,0.33333333333333337,1,0.9814814814814815,0.55,0.4,1,0.14285714285714285,0.2,0.7,0.74,0.8
1,0.33333333333333337,0.9803921568627451,0.9803921568627451,0.5,0.5,0.14285714285714285,1,0.7,0.3,0.8,0.75
0,0.5,0.9803921568627451,1,0.35,0.25,1,0.14285714285714285,0.3,0.1,0.72,0.74
